;hj_a;hj_w;rc_a;rc_w
971;3.141592653589862;-1.869200613510645e-13;3.141592653589862;-1.870756542153367e-13
972;3.1415926535898615;-1.8622120776959082e-13;3.141592653589862;-1.863759612468288e-13
973;3.141592653589861;-1.8552235418811702e-13;3.1415926535898615;-1.8567626827832077e-13
974;3.141592653589861;-1.8482350060664334e-13;3.141592653589861;-1.849765753098129e-13
975;3.1415926535898606;-1.8412464702516962e-13;3.141592653589861;-1.8427688234130497e-13
976;3.1415926535898606;-1.8342579344369581e-13;3.1415926535898606;-1.8357718937279696e-13
977;3.14159265358986;-1.8272693986222214e-13;3.1415926535898606;-1.8287749640428904e-13
978;3.1415926535898597;-1.8202808628074834e-13;3.14159265358986;-1.8217780343578104e-13
979;3.1415926535898597;-1.813292326992746e-13;3.1415926535898597;-1.814781104672731e-13
980;3.1415926535898593;-1.8063037911780094e-13;3.1415926535898597;-1.8077841749876518e-13
981;3.1415926535898593;-1.7993152553632714e-13;3.1415926535898593;-1.8007872453025718e-13
982;3.141592653589859;-1.7923267195485344e-13;3.1415926535898593;-1.7937903156174926e-13
983;3.141592653589859;-1.7853381837337963e-13;3.141592653589859;-1.7867933859324126e-13
984;3.1415926535898584;-1.7783496479190596e-13;3.141592653589859;-1.7797964562473333e-13
985;3.141592653589858;-1.7713611121043226e-13;3.1415926535898584;-1.7727995265622545e-13
986;3.141592653589858;-1.7643725762895848e-13;3.141592653589858;-1.7658025968771743e-13
987;3.1415926535898575;-1.7573840404748476e-13;3.141592653589858;-1.7588056671920953e-13
988;3.1415926535898575;-1.7503955046601096e-13;3.1415926535898575;-1.751808737507015e-13
989;3.141592653589857;-1.7434069688453726e-13;3.1415926535898575;-1.744811807821936e-13
990;3.1415926535898566;-1.7364184330306358e-13;3.141592653589857;-1.7378148781368567e-13
991;3.1415926535898566;-1.7294298972158975e-13;3.1415926535898566;-1.7308179484517767e-13
992;3.141592653589856;-1.7224413614011608e-13;3.1415926535898566;-1.7238210187666974e-13
993;3.141592653589856;-1.7154528255864228e-13;3.141592653589856;-1.7168240890816174e-13
994;3.1415926535898557;-1.7084642897716858e-13;3.141592653589856;-1.7098271593965384e-13
995;3.1415926535898557;-1.7014757539569488e-13;3.1415926535898557;-1.7028302297114592e-13
996;3.1415926535898553;-1.694487218142211e-13;3.1415926535898553;-1.6958333000263791e-13
997;3.141592653589855;-1.687498682327474e-13;3.1415926535898553;-1.6888363703413e-13
998;3.141592653589855;-1.680510146512736e-13;3.141592653589855;-1.6818394406562199e-13
999;3.1415926535898544;-1.673521610697999e-13;3.141592653589855;-1.6748425109711406e-13
